# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
0	7.450581e-12	0.17129187	1.7029898e-11	0	-0.014999993	0
0	2.2351742e-11	0.17129008	-4.2574746e-11	0	-0.02	0
0	-2.1287373e-11	0.17128824	6.386212e-11	0	-0.024999995	0
0	-1.0111502e-10	0.17128636	-4.2574746e-11	0	-0.029999986	0
0	-4.789659e-11	0.1712844	4.2574746e-12	0	-0.03500001	0
0	-2.7673586e-11	0.1712824	-1.7029898e-11	0	-0.04	0
0	3.086669e-11	0.17128035	-3.4059797e-11	0	-0.045000006	0
0	3.6188535e-11	0.17127824	-2.1287373e-11	0	-0.04999999	0
0	-4.3639117e-11	0.17127605	-8.514949e-12	0	-0.054999992	0
0	3.193106e-12	0.17127383	1.7029898e-11	0	-0.059999973	0
0	9.047134e-11	0.17127149	-2.5544847e-11	0	-0.06500003	0
0	-1.05372495e-10	0.17126912	5.534717e-11	0	-0.07000002	0
0	-4.2574746e-11	0.17126663	3.8317273e-11	0	-0.07500002	0
0	-7.6634546e-11	0.17126407	-5.1089695e-11	0	-0.08	0
0	-7.876328e-11	0.17126144	1.7029898e-11	0	-0.085000016	0
0	-2.6609217e-11	0.1712587	3.4059797e-11	0	-0.09000001	0
0	-1.1388745e-10	0.17125587	6.811959e-11	0	-0.09500002	0
0	-2.7673586e-11	0.17125294	-2.5544847e-11	0	-0.09999998	0
0	-4.0446008e-11	0.1712499	1.7029898e-11	0	-0.10500002	0
0	-1.11758706e-10	0.17124672	0	0	-0.109999985	0
0	2.5544847e-11	0.17124341	-1.2772424e-11	0	-0.114999995	0
0	-3.6188535e-11	0.17123997	-2.5544847e-11	0	-0.119999945	0
0	-9.7921914e-11	0.1712364	4.6832222e-11	0	-0.125	0
0	-7.876328e-11	0.17123263	-3.4059797e-11	0	-0.13000005	0
0	8.0892015e-11	0.17122872	0	0	-0.135	0
0	-6.811959e-11	0.17122462	-1.7029898e-11	0	-0.14000005	0
0	1.6710588e-10	0.1712203	-3.4059797e-11	0	-0.14499998	0
0	-4.151038e-11	0.17121576	8.514949e-12	0	-0.15000004	0
0	-4.8960957e-11	0.17121094	-5.960465e-11	0	-0.155	0
0	1.2772424e-11	0.17120586	-8.514949e-12	0	-0.16	0
0	-9.15357e-11	0.17120045	2.9802324e-11	0	-0.16499998	0
0	3.299543e-11	0.1711947	-5.1089695e-11	0	-0.17000003	0
0	-4.2574746e-12	0.17118853	0	0	-0.17500001	0
0	1.05372495e-10	0.17118189	8.514949e-12	0	-0.18000002	0
0	-7.6634546e-11	0.17117466	8.514949e-12	0	-0.18499996	0
0	-1.7029898e-11	0.17116675	8.514949e-12	0	-0.19000004	0
0	2.7673586e-11	0.17115797	-3.4059797e-11	0	-0.195	0
0	-1.2985298e-10	0.17114802	-1.7029898e-11	0	-0.19999996	0
0	1.2772424e-11	0.17113636	1.1069434e-10	0	-0.20499995	0
0	-8.514949e-11	0.17112187	8.514949e-12	0	-0.21000002	0
0	-2.1287373e-12	0.17109974	5.1089695e-11	0	-0.21500002	0
0	-1.7796244e-09	-0.17134395	6.386212e-11	0	-0.21999997	0
0	-1.8626451e-11	-0.17134465	3.4059797e-11	0	-0.22499995	0
0	7.8231095e-11	-0.17134534	2.5544847e-11	0	-0.22999999	0
0	1.1175871e-11	-0.17134602	8.514949e-12	0	-0.23500003	0
0	-2.0223004e-11	-0.17134668	4.2574746e-11	0	-0.23999989	0
0	-7.8231095e-11	-0.17134733	-4.2574746e-12	0	-0.24499992	0
0	5.907246e-11	-0.17134799	-8.514949e-12	0	-0.25	0
0	8.0892015e-11	-0.17134862	-3.4059797e-11	0	-0.25500008	0
0	8.355294e-11	-0.17134924	4.2574746e-12	0	-0.2600001	0
0	3.193106e-11	-0.17134987	-2.9802324e-11	0	-0.26499993	0
0	-3.299543e-11	-0.17135048	-1.7029898e-11	0	-0.27	0
0	1.06436866e-10	-0.17135108	0	0	-0.27500007	0
0	-3.0334506e-11	-0.17135169	2.5544847e-11	0	-0.2800001	0
0	3.565635e-11	-0.17135228	-4.2574746e-11	0	-0.28499997	0
0	6.0136826e-11	-0.17135283	-5.1089695e-11	0	-0.29	0
0	9.472881e-11	-0.17135341	-1.2772424e-11	0	-0.29500005	0
0	3.352761e-11	-0.17135397	-8.514949e-12	0	-0.3000001	0
0	-1.5433346e-11	-0.17135453	6.386212e-11	0	-0.30499998	0
0	1.9158636e-11	-0.17135507	-1.2772424e-11	0	-0.31	0
0	6.599086e-11	-0.1713556	4.2574746e-11	0	-0.315	0
0	4.8428775e-11	-0.17135613	-3.8317273e-11	0	-0.32	0
0	7.982765e-12	-0.17135665	-1.7029898e-11	0	-0.32499993	0
0	7.450581e-12	-0.17135718	0	0	-0.32999995	0
0	-1.596553e-11	-0.17135768	-2.5544847e-11	0	-0.335	0
0	-1.1175871e-11	-0.17135817	8.514949e-12	0	-0.34000006	0
0	3.8317273e-11	-0.17135867	1.7029898e-11	0	-0.34499994	0
0	2.5544847e-11	-0.17135918	0	0	-0.35000002	0
0	3.7785088e-11	-0.17135867	1.7029898e-11	0	-0.34499994	0
0	3.7252905e-12	-0.17135817	-4.2574746e-12	0	-0.34000006	0
0	-1.969082e-11	-0.17135768	-1.7029898e-11	0	-0.335	0
0	-1.0111502e-11	-0.17135718	-8.514949e-12	0	-0.32999995	0
0	5.0025328e-11	-0.17135665	-1.7029898e-11	0	-0.32499993	0
0	3.2463244e-11	-0.17135613	0	0	-0.32	0
0	9.047134e-11	-0.1713556	-1.7029898e-11	0	-0.315	0
0	-1.06436865e-11	-0.17135507	-4.2574746e-12	0	-0.31	0
0	7.982765e-12	-0.1713545	5.1089695e-11	0	-0.30499998	0
0	2.1287373e-12	-0.17135397	-8.514949e-12	0	-0.30000007	0
0	7.13127e-11	-0.17135341	-1.7029898e-11	0	-0.29500005	0
0	3.7785088e-11	-0.17135285	-5.1089695e-11	0	-0.29	0
0	3.565635e-11	-0.17135228	0	0	-0.28499997	0
0	3.193106e-12	-0.17135167	3.8317273e-11	0	-0.2800001	0
0	1.0590468e-10	-0.17135108	-1.2772424e-11	0	-0.27500007	0
