# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
0	0.17095286	-8.514949e-12	2.1287373e-11	-0.03500001	0	0
0	0.17094226	-3.193106e-12	-2.0276222e-10	-0.04	0	0
0	0.17093086	-1.3623919e-10	4.4703484e-11	-0.045000006	0	0
0	0.1709186	1.8094268e-10	-2.1074499e-10	-0.04999999	0	0
0	0.1709053	-2.8737953e-11	1.8945762e-10	-0.054999992	0	0
0	0.17089078	-3.8317273e-11	2.7673586e-11	-0.059999973	0	0
0	0.1708748	-6.066901e-11	2.171312e-10	-0.06500003	0	0
0	0.17085704	-1.2772423e-10	-1.4049666e-10	-0.07000002	0	0
0	0.17083699	2.6609217e-11	-1.7242772e-10	-0.07500002	0	0
0	0.17081389	-1.937151e-10	-1.6604151e-10	-0.08	0	0
0	0.17078647	-2.30968e-10	8.727823e-11	-0.085000016	0	0
0	0.17075202	-1.5539782e-10	1.0962997e-10	-0.09000001	0	0
0	0.17070198	-2.7780023e-10	9.15357e-11	-0.09500002	0	0
0	-0.059036035	0.07177346	0.00023352403	-0.09999998	0	0
0	-0.062168203	0.070814386	0.00022929008	-0.10500001	0	0
0	-0.06519256	0.06993099	0.00022476618	-0.109999985	0	0
0	-0.06807577	0.06912911	0.00022096814	-0.114999995	0	0
0	-0.07082256	0.06827662	0.00022104375	-0.119999945	0	0
0	-0.07365076	0.067327134	0.00021571587	-0.125	0	0
0	-0.0763814	0.0662375	0.00021382257	-0.13000005	0	0
0	-0.07931594	0.06456647	0.00021819049	-0.135	0	0
0	-0.054358844	2.681613e-07	3.5124164e-11	-0.14000005	0	0
0	-0.05776433	-9.877341e-10	-6.811959e-11	-0.145	0	0
0	-0.061584983	-9.451594e-10	5.1089695e-11	-0.15000004	0	0
0	-0.065979026	-1.2261527e-09	-7.13127e-11	-0.155	0	0
0	-0.07121524	-2.2820064e-09	9.579318e-12	-0.16	0	0
0	-0.07779648	-2.9291425e-09	-1.7029898e-11	-0.16499998	0	0
