# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
0	-1.9073486e-10	0.9971425	2.384186e-10	0	0.24400003	0
0	-7.1763995e-10	0.9971548	-1.2715658e-10	0	0.245	0
0	-2.5912126e-09	0.9971671	2.6861827e-10	0	0.246	0
0	-2.3587545e-09	0.9971794	1.4384588e-10	0	0.247	0
0	-6.425381e-10	0.99719155	2.6702882e-10	0	0.24799998	0
0	-6.5167743e-10	0.9972035	1.2079875e-10	0	0.249	0
0	-5.356471e-10	0.9972156	6.834666e-11	0	0.25	0
0	-4.386902e-10	0.9972275	1.748403e-10	0	0.251	0
0	-3.8464865e-10	0.9972393	-1.4305115e-10	0	0.25200003	0
0	-1.0987122e-09	0.99725103	-5.086263e-11	0	0.253	0
0	-1.2715658e-10	0.9972629	3.194809e-10	0	0.254	0
0	-5.149841e-10	0.99727446	9.2983246e-11	0	0.255	0
0	-7.4148176e-10	0.99728614	7.390976e-11	0	0.256	0
0	4.287561e-10	0.9972976	3.0438105e-10	0	0.257	0
0	-1.5115738e-09	0.9973091	1.748403e-11	0	0.258	0
0	-6.556511e-10	0.9973203	-1.2556711e-10	0	0.259	0
0	-4.561742e-10	0.9973317	-1.1126201e-11	0	0.26	0
0	8.591016e-10	0.997343	1.4384588e-10	0	0.26100004	0
0	-2.2411346e-10	0.9973541	-2.5749206e-10	0	0.262	0
0	2.6106833e-10	0.99736524	2.0186107e-10	0	0.263	0
0	-8.2969664e-10	0.99737626	1.6689301e-11	0	0.26399997	0
0	1.1694431e-09	0.9973873	-1.7642975e-10	0	0.265	0
0	-1.2397766e-10	0.99739814	-1.9470851e-10	0	0.266	0
0	1.2040138e-10	0.99740905	-1.14440915e-10	0	0.267	0
0	-1.5672048e-09	0.9974199	1.5497208e-10	0	0.26800004	0
0	-1.8743673e-09	0.9974305	-1.6132991e-10	0	0.26900002	0
0	-1.5664101e-09	0.99744123	-1.5815099e-10	0	0.27000004	0
0	-2.8769176e-10	0.9974519	-2.1537144e-10	0	0.271	0
0	-1.5147527e-09	0.9974625	4.196167e-10	0	0.27200004	0
0	-1.4209748e-09	0.99747294	5.3246817e-11	0	0.27299997	0
0	-6.96977e-10	0.9974833	1.7801921e-10	0	0.27399996	0
0	-4.5220058e-10	0.99749374	5.4041546e-11	0	0.275	0
0	-1.3780593e-09	0.9975039	-8.2651774e-11	0	0.276	0
0	-4.5100848e-10	0.99751425	-2.8530756e-10	0	0.27700004	0
0	-1.188914e-09	0.9975245	1.5894572e-11	0	0.278	0
0	-1.5473366e-09	0.99753445	2.2093455e-10	0	0.279	0
0	-5.817413e-10	0.9975446	-2.7259192e-10	0	0.28	0
0	4.8955284e-10	0.9975546	-2.4398167e-10	0	0.281	0
0	-1.2667973e-09	0.99756455	-7.629394e-11	0	0.282	0
0	-1.540184e-09	0.9975744	2.7974448e-10	0	0.283	0
0	-8.8413554e-10	0.9975843	-1.5894572e-12	0	0.284	0
0	-9.36985e-10	0.99759406	8.34465e-11	0	0.28500003	0
0	-9.0996427e-10	0.9976038	-2.1457672e-10	0	0.286	0
0	5.65052e-10	0.9976133	-2.4954477e-10	0	0.287	0
0	-2.9881794e-10	0.997623	4.0451686e-10	0	0.288	0
0	3.4888586e-10	0.9976326	-3.6080677e-10	0	0.289	0
0	5.642573e-11	0.9976421	1.168251e-10	0	0.28999996	0
0	-1.1630853e-09	0.9976516	-1.3669332e-10	0	0.291	0
0	-9.059906e-10	0.9976608	1.001358e-10	0	0.292	0
0	-1.146396e-09	0.9976703	-2.2252401e-10	0	0.293	0
0	-5.1339466e-10	0.9976795	-1.6053518e-10	0	0.29400003	0
0	-2.026558e-10	0.9976888	4.4504803e-11	0	0.295	0
0	-1.0808309e-10	0.9976979	6.3578288e-12	0	0.296	0
0	3.3020972e-10	0.99770695	2.2888183e-10	0	0.29699996	0
0	-7.486343e-10	0.99771607	2.7020773e-11	0	0.298	0
0	-5.5710475e-10	0.997725	8.106232e-11	0	0.29899997	0
0	-1.1444092e-09	0.99773407	-2.6067098e-10	0	0.3	0
0	-1.133283e-09	0.9977429	8.2651774e-11	0	0.301	0
0	8.606911e-10	0.9977518	-9.059906e-11	0	0.30200002	0
0	3.5762787e-10	0.99776065	1.2397766e-10	0	0.30300003	0
0	-2.3762384e-10	0.99776936	3.0994415e-11	0	0.304	0
0	1.08877816e-10	0.9977781	1.1920929e-11	0	0.305	0
0	-1.3065338e-09	0.99778664	-3.2583872e-10	0	0.30599996	0
0	-8.980433e-10	0.9977954	6.3578288e-12	0	0.307	0
0	-8.3446505e-10	0.997804	-1.4305114e-11	0	0.308	0
